Cell_architecture,Substrate_stack_sequence,ETL_stack_sequence,ETL_additives_compounds,ETL_deposition_procedure,Perovskite_composition_none_stoichiometry_components_in_excess,Perovskite_additives_compounds,Perovskite_deposition_procedure,DMF_DMSO,Perovskite_deposition_quenching_media,HTL_stack_sequence,HTL_additives_compounds,Backcontact_stack_sequence,Backcontact_thickness_list,Perovskite_deposition_solvents_IPA,Perovskite_deposition_thermal_annealing,prob
pin,SLG | FTO,PCBM-60 | bis-C60,Undoped,Spin-coating | Spin-coating,PbI2; PbBr2,DA2PbI4,Spin-coating,0.8678194915385635,Chlorobenzene,PTAA,F8BT,AgAl,111.40615871086305,0,60.0-120.0,0.916634032345658
pin,SLG | ITO,PCBM-60 | LiF,PNDI-2T ,Spin-coating | Evaporation,PbI2; PbBr2,Rb,Drop-infiltration >> CBD,0.7045530964968434,Chlorobenzene,PTAA,TAPC,Ag,67.35856055823277,0,60; 100-10.0; 15.0,0.9166118170184577
nip,SLG | FTO,TiO2-c,Phosphotungstic acid; WCl6,Spin-coating,PbI2,N-Carbon-QDs,Spin-coating,0.9034568145738752,Diethyl ether,Spiro-MeOTAD,Li-TFSI,MoO3 | Au,468.926362504755,0,100.0-50.0,0.9163486494744761
pin,SLG | ITO,PCBM-60 | LiF,Undoped,Spin-coating | Evaporation,Stoichiometric,HATNA,Spin-coating,0.4000554397929257,Diethyl ether,PTAA,TAPC,AgAl,77.0555785194035,0,60; 85-2.0; 25.0,0.9162979292096811
pin,SLG | ITO,PCBM-60 | LiF,DIO,Spin-coating | Evaporation,Stoichiometric,Carbon-nt,Spin-coating,0.8761623797994537,Chlorobenzene,PTAA,TAPC,Ca | Al,356.4669153901225,0,65.0; 100-1.0; 10.0,0.9162831344001617
pin,SLG | ITO,PCBM-60 | bis-C60,Undoped,Spin-coating | Spin-coating,Stoichiometric,NH4SCN,Spin-coating,0.8881399913449943,Chlorobenzene,PTAA,F8BT,AgAl,129.1430923733138,0,60; 100-3.0; 20.0,0.9162315975162316
nip,SLG | FTO,TiO2-c,Zn,Spin-coating,PbI2,Butanediaminedihydroiodide,Spin-coating,0.9171550082801289,Chlorobenzene,PTAA,Li-TFSI; Polystyrene; TBP,Al,213.18921504408377,0,100.0-25.0,0.9162297892714408
pin,SLG | ITO,PCBM-60 | bis-C60,Undoped,Spin-coating | Spin-coating,none,Ni,Spin-coating,0.9403885632910245,Chlorobenzene,PTAA,PolyTPD,Ca | Al,198.82385872887463,0,60.0; 85.0-2.0; 25.0,0.9161640183873724
nip,SLG | FTO,TiO2-c,Sn,Spin-coating,PbCl2,SA-2,Spin-coating,0.922308079340898,Chlorobenzene,Spiro-MeOTAD,I2; Li-TFSI; TBP,MoO3 | Au,466.8071139315346,0,100.0-23.0,0.9161180735218865
nip,SLG | FTO,TiO2-c,Mo,Spin-coating,PbCl2,PEA,Spin-coating,0.7777783613126652,Diethyl ether,Spiro-MeOTAD,JQ1; Li-TFSI; TBP,MoO3 | Au,264.1858923759245,0,100.0-30.0,0.9160325522624839
nip,SLG | FTO,TiO2-c,Cs,Spin-coating,PbI2,Butanediaminedihydroiodide,Spin-coating,0.9823369556198877,Chlorobenzene,PTAA,Li-TFSI,AgAl,145.91569592607843,0,100.0-20.0,0.9160134005134339
nip,SLG | FTO,TiO2-c,rGraphene oxide,Spin-coating,PbI2,HMTA,Spin-coating,0.9372188566174746,Chlorobenzene,PTAA,F4-TCNQ,Ag,117.59695145660861,0,100.0-70.0,0.9159890697016252
nip,SLG | FTO,TiO2-c,Sn,Spin-coating,Pb,Imidazole,Spin-coating,0.7489810567643976,Diethyl ether,Spiro-MeOTAD,JQ1; Li-TFSI; TBP,MoO3 | Au,405.13912214720165,0,100.0-1.0,0.9159871020749788
pin,SLG | ITO,PCBM-60 | LiF,DIO,Spin-coating | Evaporation,PbAc2,PMA,Spin-coating,0.7726429308037934,Diethyl ether,PTAA,F4-TCNQ,Al,155.6607359178012,0,60; 100-3.0; 20.0,0.9159473972780136
pin,SLG | ITO,C60 | BCP,Undoped,Evaporation,Stoichiometric,CsI,Spin-coating,0.9758115181291008,Diethyl ether,PTAA,F8BT,Ag,368.47151143787175,0,45.0-100.0,0.9158598833204804
nip,SLG | FTO,SnO2-np,Potassium O-hexyl xanthate,Spin-coating,NH4Cl,ITIC; PCBM-60,Spin-coating,0.7088897616494595,Chlorobenzene,PTAA,TPFB,Ag,390.1511097587823,0,100.0-144.0,0.9156841230950148
pin,SLG | ITO,PCBM-60 | LiF,Undoped,Spin-coating | Evaporation,Stoichiometric,NMA,Spin-coating,0.6853693503981894,Diethyl ether,PTAA,TAPC,AgAl,72.08308461763595,0,60; 100-2.0; 5.0,0.9156638415465826
pin,SLG | ITO,PCBM-60 | LiF,DIO,Spin-coating | Evaporation,PbI2; PbBr2,Diiodooctane,Spin-coating >> CBD,0.9119191902465973,Chlorobenzene,PTAA,TAPC,Ca | Al,216.259542686716,0,60; 80-1.0; 2.0,0.915615752100501
nip,SLG | FTO,TiO2-c,Zn,Spin-coating,PbI2,TMS,Spin-coating,0.9377980775058569,Diethyl ether,PTAA,F4-TCNQ,AgAl,191.62522149271666,0,60; 80-1.0; 2.0,0.9156154924769635
nip,SLG | FTO,TiO2-c,HCl,Spin-coating,PbI2,GuaI,Spin-coating,0.9679976247073536,Chlorobenzene,PTAA,TPFB,AgAl,168.89150386848647,0,100.0-23.0,0.915431463893136
pin,SLG | ITO,PCBM-60 | C60 | BCP,Undoped,Spin-coating | Evaporation | Evaporation,Stoichiometric,PbC2N2S2,Spin-coating,0.705252014381524,Chlorobenzene,PTAA,F4-TCNQ,Al,87.00401984695523,0,60.0; 100-2.0; 5.0,0.9154135684326292
pin,SLG | ITO,PCBM-60 | C60 | BCP,Undoped,Spin-coating | Evaporation | Evaporation,Stoichiometric,MACSN,Spin-coating,0.8882794583050747,Chlorobenzene,PTAA,F4-TCNQ,Cu,369.9621078466745,0,60; 100-3.0; 10.0,0.9154115610100727
nip,SLG | FTO,TiO2-c,NaCl,Spin-coating,PbI2,Rhodanina,Spin-coating,0.9410283139360865,Chlorobenzene,Spiro-MeOTAD,JQ3; Li-TFSI; TBP,MoO3 | Al,449.59324516962727,0,100.0-4.0,0.9153160467376995
nip,SLG | FTO,TiO2-c,Cs,Spin-coating,PbI2,NH4I,Spin-coating,0.26021744081615,Chlorobenzene,PTAA,O2,AgAl,81.10609929976057,0,100.0-50.0,0.9153060713815426
pin,SLG | ITO,PCBM-60 | LiF,PNDI-2T ,Spin-coating | Evaporation,Stoichiometric,E2CA,Spin-coating,0.7528403037732125,Chlorobenzene,PTAA,F8BT,AgAl,111.3232289560923,0,60; 100-15.0; 30.0,0.9152615143085926
pin,SLG | ITO,PCBM-60 | LiF,PNDI-2T ,Spin-coating | Evaporation,Stoichiometric,Butylamineiodide,Spin-coating,0.3300945797886723,Chlorobenzene,PTAA,NPB,AgAl,92.07974297750995,0,65; 100-1.0; 10.0,0.9152026569123844
nip,SLG | FTO,SnO2-c,Li,Spin-coating,NH4Cl,Cs,Spin-coating,0.5190965113497578,Diethyl ether,PTAA,Li-TFSI,AgAl,153.82963819128233,0,50; 100-5.0; 10.0,0.9150757427254289
nip,SLG | FTO,TiO2-c,Samarium,Spin-coating,PbAc2,EtOH,Spin-coating,0.7645103451459992,Diethyl ether,Spiro-MeOTAD,FK211,MoO3 | Au,281.2368843130921,0,100.0-144.0,0.915019971267655
nip,SLG | FTO,TiO2-c,TiCl4,Spin-coating,PbI2,2Ph-ox,Spin-coating,0.9536264617771221,Chlorobenzene,PTAA,O2,AgAl,178.7327833614096,0,100.0-100.0,0.9149599591748033
pin,SLG | ITO,PCBM-60 | BCP,MAI ,Spin-coating | Spin-coating,Stoichiometric,DCL97,Spin-coating,0.7062114867648907,Chlorobenzene,PTAA,NPB,AgAl,94.62419332097197,0,65; 100-60.0; 30.0,0.914911087160248
nip,SLG | FTO,SnO2-c,Bi2O2S-np,Spin-coating,NH4Cl,beta-cyclodextrin,Spin-coating,0.7502803173570961,Chlorobenzene,PTAA,Li-TFSI,AgAl,212.08498760978893,0,25.0-10.0,0.9148825963673076
pin,SLG | ITO,PCBM-60 | C60 | BCP,Undoped,Spin-coating | Evaporation | Evaporation,Stoichiometric,Cl; DPE,Spin-coating >> CBD,0.9192460153339452,Chlorobenzene,PTAA,NPB,AgAl,126.51151477311244,0,65; 100-60.0; 30.0,0.9148546479704083
nip,SLG | FTO,TiO2-c,Undoped,Spin-coating,PbI2,Butylamineiodide,Spin-coating,0.9830607550807371,Chlorobenzene,PTAA,Li-TFSI,AgAl,151.3532791426034,0,100.0-105.0,0.9148298827723754
pin,SLG | ITO,PCBM-60 | ZnO-np,Undoped,Spin-coating | Spin-coating,Stoichiometric,DA2PbI4,Spin-coating,0.7253483898711359,Chlorobenzene,PTAA,NPB,Ca | Al,336.1689852749528,0,65.0; 100.0-2.0; 3.0,0.9148096803745535
pin,SLG | ITO,PCBM-60 | LiF,Undoped,Spin-coating | Evaporation,Stoichiometric,Carbon-nt,Spin-coating,0.8943850489150633,Chlorobenzene,PTAA,F8BT,AgAl,378.3707303757703,0,60; 100-1.0; 60.0,0.9147604969350102
pin,SLG | ITO,C60 | BCP,Undoped,Evaporation,none,Rb,Drop-infiltration,0.9489548528029907,Chlorobenzene,PTAA,TAPC,Al,346.19029919653275,0,40.0-40.0,0.9146840196405766
nip,SLG | FTO,SnO2-c,La,Spin-coating,Pb,Graphene oxide,Spin-coating,0.8153047018705539,Chlorobenzene,PTAA,F4-TCNQ,AgAl,310.6779205838758,0,65; 100-1.0; 2.0,0.9146156045085353
nip,SLG | FTO,SnO2-np,Al,Spin-coating,Pb,SnS-QDs,Spin-coating,0.8702573040412412,Chlorobenzene,PTAA,TPFB,AgAl,304.4299817733471,0,60.0; 85.0-2.0; 25.0,0.9143978445028473
nip,SLG | FTO,TiO2-c,Cs,Spin-coating,PbI2,Butanediaminedihydroiodide,Spin-coating,0.9621552077969304,Chlorobenzene,PTAA,Li-TFSI,AgAl,149.89227868618576,0,100.0-120.0,0.9143972412691755
pin,SLG | ITO,PCBM-60 | bis-C60,Undoped,Spin-coating | Spin-coating,Stoichiometric,Ni,Spin-coating,0.9983229690462431,Chlorobenzene,PTAA,TAPC,Au,410.709054847636,0,20; 90-30.0; 180.0,0.9143510783000263
pin,SLG | ITO,PCBM-60 | LiF,Undoped,Spin-coating | Evaporation,Stoichiometric,FU11,Spin-coating,0.894792922014628,Chlorobenzene,PTAA,F8BT,Al,373.91280872363393,0,150.0-30.0,0.9143308784715932
pin,SLG | ITO,PCBM-60 | LiF,DIO,Spin-coating | Evaporation,Stoichiometric,CsPbBr3-np,Spin-coating,0.7145284913724606,Chlorobenzene,PTAA,F8BT,AgAl,95.00057731535554,0,170.0-240.0,0.9143207124203938
pin,SLG | ITO,PCBM-60 | LiF,DIO,Spin-coating | Evaporation,PbI2; PbBr2,NH4I,Spin-coating >> CBD,0.9132214361496913,Chlorobenzene,PTAA,PolyTPD,Ca | Al,366.2367095976709,0,60; 100-5.0; 10.0,0.9141717430515155
nip,SLG | FTO,SnO2-c,Ti3C2,Spin-coating,Pb,ABS,Spin-coating,0.7622117792392947,Chlorobenzene,PTAA,Li-TFSI,AgAl,284.51510368700605,0,65; 100-2.0; 2.0,0.9141375366704514
pin,SLG | ITO,PCBM-60 | C60 | BCP,Undoped,Spin-coating | Evaporation | Evaporation,Stoichiometric,Diiodooctane,Spin-coating,0.49011178155929713,Chlorobenzene,PTAA,NPB,AgAl,76.63219888253504,0,60; 100-1.0; 10.0,0.9140770522061058
pin,SLG | ITO,PCBM-60 | LiF,DIO,Spin-coating | Evaporation,NH4Cl,Diiodooctane,Spin-coating >> CBD,0.8686807094176371,Chlorobenzene,PTAA,NPB,AgAl,198.09731197180744,0,40; 100-2.0; 10.0,0.914006700136234
pin,SLG | ITO,PCBM-60 | bis-C60,Undoped,Spin-coating | Spin-coating,PbI2,Cl; DPE,Spin-coating >> CBD,0.8735105589202725,Chlorobenzene,PTAA,PolyTPD,AgAl,234.0385224881622,0,140.0-30.0,0.9138433977779498
nip,SLG | FTO,TiO2-c,Undoped,Spin-coating | Spin-coating,PbI2; PbBr2,Butylamineiodide,Spin-coating,0.9856796171676313,Chlorobenzene,PTAA,O2,AgAl,271.08104875777155,0,100.0-25.0,0.9137846842155688
pin,SLG | ITO,PCBM-60 | LiF,PNDI-2T ,Spin-coating | Evaporation,Stoichiometric,AgI,Spin-coating >> CBD,0.7818183730791843,Chlorobenzene,PTAA,F8BT,AgAl,98.16127834097189,0,60; 100-1.0; 4.0,0.9137486449077761
pin,SLG | ITO,PCBM-60 | LiF,DIO,Spin-coating | Evaporation,Stoichiometric,Graphene oxide,Spin-coating,0.9537162314408577,Diethyl ether,PTAA,F4-TCNQ,Ag,402.6452223094595,1,60; 100-30.0; 90.0,0.9137435261052349
pin,SLG | ITO,PCBM-60 | LiF,DIO,Spin-coating | Evaporation,Stoichiometric,Carbon-nt,Spin-coating,0.7553566032843426,Chlorobenzene,PTAA,F8BT,Al,92.4740006356087,0,60.0-90.0,0.9136268487451048
pin,SLG | ITO,C60 | BCP,Undoped,Spin-coating | Evaporation | Evaporation,PbI2; PbBr2,SrI2,Spin-coating,0.8617317389393959,Chlorobenzene,PTAA,NPB,Ag,106.20976788503714,0,50; 85-1.5; 25.0,0.9136157171932123
nip,SLG | FTO,SnO2-np,Al,Spin-coating,Pb,ITIC,Spin-coating,0.7373692770353648,Chlorobenzene,PTAA,Li-TFSI,Al,281.3194142518788,0,100.0-10.0,0.913597372398727
nip,SLG | FTO,TiO2-c,Al,Spin-coating,PbAc2,FU11,Spin-coating,0.7759733554925085,Chlorobenzene,Spiro-MeOTAD,JQ1; Li-TFSI; TBP,MoO3 | Au,361.46313598228727,0,100.0-12.0,0.9133717788075187
pin,SLG | ITO,PCBM-60 | LiF,PNDI-2T ,Spin-coating | Evaporation,Stoichiometric,DA2PbI4,Spin-coating,0.8206711307451329,Chlorobenzene,PTAA,F8BT,Al,108.02039077011432,0,40; 100-10.0; 10.0,0.9133071956603679
nip,SLG | FTO,TiO2-c,Ethanolamine,Spin-coating,PbCl2,SA-1,Spin-coating,0.9815492690441417,Chlorobenzene,Spiro-MeOTAD,Li-TFSI; TBP; V2O5,MoO3 | Au,450.853584493921,0,100.0-2.0,0.9132430724165341
nip,SLG | FTO,TiO2-c,rGraphene oxide,Spin-coating,PbI2,Phenylethyl ammonium iodide,Spin-coating,0.9660075836164251,Chlorobenzene,PTAA,O2,AgAl,135.12252119126455,0,0.0; 90.0-10.0; 50.0,0.9132376141430137
nip,SLG | FTO,SnO2-c,MoCl5,Spin-coating,Pb,FACl,Spin-coating,0.5274786997857646,Chlorobenzene,PTAA,O2,AgAl,306.93501430233096,0,65; 100-1.0; 2.0,0.9132132130368348
pin,SLG | FTO,PCBM-60 | C60 | BCP,Undoped,Spin-coating | Evaporation | Evaporation,NH4Cl,Ni,Spin-coating,0.3310374240039414,Chlorobenzene,PTAA,NPB,AgAl,96.37299655881058,0,60.0-45.0,0.9132070783705825
pin,SLG | ITO,PCBM-60 | LiF,DIO,Spin-coating | Evaporation,Stoichiometric,E2CA,Spin-coating,0.8301192446521234,Chlorobenzene,PTAA,F8BT,AgAl,108.99601247396302,0,60; 100-1.0; 7.0,0.9131961813846455
pin,SLG | ITO,PCBM-60 | C60 | BCP,Undoped,Spin-coating | Evaporation | Evaporation,PbI2; PbBr2,ITIC,Spin-coating,0.7151389682204322,Chlorobenzene,PTAA,F8BT,AgAl,61.78782067127463,0,60; 85-2.0; 25.0,0.9130789446212014
nip,SLG | FTO,SnO2-c,Undoped,ALD,PbI2,KSCN,Spin-coating,0.8072770945237612,Chlorobenzene,PTAA,O2,AgAl,336.65811254339326,0,100.0-150.0,0.913019179638962
pin,SLG | FTO,PCBM-60 | C60 | BCP,Undoped,Spin-coating | Evaporation | Evaporation,PbI2; PbBr2,Diiodooctane,Spin-coating,0.8271651530935468,Chlorobenzene,PTAA,F8BT,AgAl,316.6670411131558,0,60; 105-45.0; 70.0,0.9130166080658142
pin,SLG | ITO,PCBM-60 | LiF,DIO,Spin-coating | Evaporation,Stoichiometric,ITIC; PCBM-60,Spin-coating,0.8123668174468907,Chlorobenzene,PTAA,F4-TCNQ,Al,92.36275339603024,0,60; 105-45.0; 70.0,0.9129863431637024
pin,SLG | ITO,PCBM-60 | ZnO-np,Undoped,Spin-coating | Spin-coating,Stoichiometric,Mn,Spin-coating,0.7643181636652885,Chlorobenzene,PTAA,F4-TCNQ,Ag,85.69113461045868,0,65.0; 100-1.0; 10.0,0.9129636019524667
pin,SLG | ITO,PCBM-60 | ZnO-np,Undoped,Spin-coating | Spin-coating,Stoichiometric,Cs,Spin-coating,0.9633980698636291,Diethyl ether,PTAA,Undoped,Ca | Al,368.4036916556678,0,60; 100-5.0; 10.0,0.912922681657799
pin,SLG | ITO,PCBM-60 | ZnO-np,Undoped,Spin-coating | Spin-coating,PbAc2,DA2PbI4,Drop-infiltration,0.7934621284364447,Chlorobenzene,PTAA,TAPC,AgAl,311.57767631749323,0,190.0-10.0,0.912823126334086
pin,SLG | ITO,PCBM-60 | ZnO-np,Undoped,Spin-coating | Spin-coating,Stoichiometric,Carbon-nt,Spin-coating,0.8833722348515283,Chlorobenzene,PTAA,TAPC,Ca | Al,278.8640723184974,0,60; 80-1.0; 2.0,0.9126410144962035
pin,SLG | ITO,C60 | BCP,Undoped,Evaporation | Evaporation,PbI2; PbBr2,SP-3D-COF 1,Spin-coating,0.8040793412843392,Chlorobenzene,PTAA,TAPC,AgAl,55.13334440072937,0,55.0-10.0,0.9126155025328212
pin,SLG | ITO,PCBM-60 | bis-C60,Undoped,Spin-coating | Spin-coating,Stoichiometric,Carbon-nt,Spin-coating,0.8675010973933037,Chlorobenzene,PTAA,F8BT,AgAl,103.33061042511191,0,65; 100-10.0; 30.0,0.9125704429998578
pin,SLG | ITO,PCBM-60 | C60 | BCP,Undoped,Spin-coating | Evaporation | Evaporation,Stoichiometric,NH4I,Spin-coating,0.9765387601575649,Chlorobenzene,PTAA,F8BT,AgAl,414.2428917580738,0,45.0-100.0,0.9125437797602106
nip,SLG | FTO,SnO2-c,Ti3C2,Spin-coating,NH4Cl,beta-cyclodextrin,Spin-coating,0.7304965896654202,Chlorobenzene,PTAA,O2,Ag,408.7891466887023,0,100.0-120.0,0.9121432458001526
nip,SLG | FTO,TiO2-c,Phosphotungstic acid; WCl6,Spin-coating,PbI2,Rhodanina,Spin-coating,0.9137053329740804,Chlorobenzene,Spiro-MeOTAD,Li-TFSI,MoO3 | Al,440.69040246427943,0,100.0-50.0,0.9121119762306135
nip,SLG | FTO,TiO2-c,Samarium,Spin-coating,PbI2,SA-2,Spin-coating,0.9386471367095044,Chlorobenzene,PTAA,Li-TFSI; TBP,Au,160.31744247576768,0,100.0; 100-10.0; 15.0,0.9120197652740556
pin,SLG | ITO,PCBM-60 | C60 | BCP,Undoped,Spin-coating | Evaporation | Evaporation,Stoichiometric,Agarose,Spin-coating,0.9566879116670916,Ethyl acetate,PTAA,F8BT,Ca | Al,396.7172220454154,0,60.0-2.0,0.9120115301505628
nip,SLG | FTO,SnO2-np,Guanidinium chloride,Spin-coating,Pb,FACl,Spin-coating,0.7913894236909722,Chlorobenzene,PTAA,O2,AgAl,330.82286826803994,0,70.0-15.0,0.9120106482162703
pin,SLG | ITO,PCBM-60 | ZnO-np,Undoped,Spin-coating | Spin-coating,Stoichiometric,ITIC; PCBM-60,Spin-coating,0.8615165824330234,Chlorobenzene,PTAA,F8BT,AgAl,331.7669026155663,0,65.0; 100-1.0; 2.0,0.9119852744981035
pin,SLG | ITO,PCBM-60 | bis-C60,Undoped,Spin-coating | Spin-coating,PbI2; PbBr2,Rb,Drop-infiltration,0.7797023525777705,Chlorobenzene,PTAA,NPB,Al,57.50968017483937,0,60; 100-15.0; 30.0,0.9119405558878022
pin,SLG | ITO,PCBM-60 | LiF,Undoped,Spin-coating | Evaporation,none,NH4SCN,Spin-coating,0.902438736555461,Chlorobenzene,PTAA,PolyTPD,Ag,222.85704342946187,0,150.0-5.0,0.911907402613127
pin,SLG | ITO,PCBM-60 | C60 | BCP,Undoped,Spin-coating | Evaporation | Evaporation,PbI2; PbBr2,DCL97,Spin-coating,0.855724041744334,Chlorobenzene,PTAA,F8BT,Al,347.45294988222156,0,100; 125-60.0; 15.0,0.9118464195453967
pin,SLG | ITO,C60 | BCP,Undoped,Spin-coating | Evaporation | Evaporation,PbI2; PbBr2,DA2PbI4,Drop-infiltration,0.854628804364211,Chlorobenzene,PTAA,TAPC,Ca | Al,459.1290326980815,0,65.0-3.0,0.911730448478033
pin,SLG | ITO,PCBM-60 | bis-C60,Undoped,Spin-coating | Spin-coating,Stoichiometric,TMS,Spin-coating,0.827142384238902,Diethyl ether,PTAA,F4-TCNQ,AgAl,52.23615679771955,0,65.0; 100-1.0; 10.0,0.9115873260834242
nip,SLG | FTO,TiO2-c,Li-TFSI; TiCl4,Spin-coating,PbI2,Thiourea,Spin-coating,0.9839947315224022,Chlorobenzene,PTAA,O2,AgAl,137.0785382915648,0,100.0-0.0,0.9114477404519815
nip,SLG | FTO,SnO2-np,Undoped,Spin-coating,Pb,Zr(AC)4,Spin-coating,0.729776672030229,Chlorobenzene,PTAA,Li-TFSI,AgAl,344.78036717689764,0,100.0-33.0,0.9113227373417029
pin,SLG | ITO,PCBM-60 | bis-C60,Undoped,Spin-coating | Spin-coating,Stoichiometric,CH2I2,Spin-coating >> CBD,0.8204303499313059,Chlorobenzene,PTAA,TAPC,AgAl,292.9752893186512,0,50; 100-3.0; 10.0,0.9111207781007992
pin,SLG | ITO,PCBM-60 | C60 | BCP,Undoped,Spin-coating | Evaporation | Evaporation,none,Benzoquinone,Spin-coating >> CBD,0.8618710080721501,Chlorobenzene,PTAA,TAPC,AgAl,347.60257322690103,0,130.0-90.0,0.9110379707082066
pin,SLG | ITO,PCBM-60 | LiF,PNDI-2T ,Spin-coating | Evaporation,Stoichiometric,DA2PbI4,Spin-coating,0.7265646508657108,Chlorobenzene,PTAA,NPB,Al,80.0202057965888,0,70.0-15.0,0.9110025819412614
nip,SLG | FTO,TiO2-c | PCBM-60,Undoped,CBD | Spin-coating,NH4Cl,DCL97,Spin-coating,0.1930050442637593,Chlorobenzene,PTAA,LAD,AgAl,185.71894543449423,0,50; 100-3.0; 10.0,0.9108929819963223
nip,SLG | FTO,SnO2-c,Li,Spin-coating,PbCl2,Graphene oxide,Spin-coating,0.738999928004626,Diethyl ether,P3HT,Li-TFSI; TBP,Al,323.2190911497027,0,100.0-240.0,0.9108675891738545
nip,SLG | FTO,TiO2-c,Undoped,Dipp-coating,PbI2,PU,Spin-coating,0.5803538844754653,Diethyl ether,PTAA,LAD,AgAl,152.4025037383828,0,100.0-30.0,0.9108577617097925
pin,SLG | ITO,PCBM-60 | LiF,DIO,Spin-coating | Evaporation,PbI2; PbBr2,AgI,Spin-coating >> CBD,0.9027817029469849,Chlorobenzene,PTAA,TAPC,Al,228.1185181392791,0,60.0-5.0,0.910853706983561
nip,SLG | FTO,TiO2-c | Al2O3-mp,Al ,Spin-coating | Spin-coating,PbI2,Thiourea,Spin-coating,0.9555509964927976,Chlorobenzene,PTAA,F4-TCNQ,AgAl,359.83758037444244,0,100.0-6.0,0.9108527540235452
pin,SLG | ITO,C60 | BCP,Undoped,Spin-coating | Evaporation | Evaporation,Stoichiometric,Diiodooctane,Spin-coating >> CBD,0.9048652937438163,Chlorobenzene,PTAA,F4-TCNQ,AgAl,90.59521938476404,0,50; 100-3.0; 10.0,0.9108051944699577
pin,SLG | ITO,PCBM-60 | LiF,Undoped,Spin-coating | Evaporation,none,Methimazole,Spin-coating,0.7715000676335282,Diethyl ether,PTAA,F4-TCNQ,Ca | Al,182.60713065982748,0,60.0-150.0,0.9106272710208742
nip,SLG | FTO,TiO2-c | PCBM-60,Undoped,Spin-coating | Spin-coating,Pb,Ni,Spin-coating,0.7272882413728464,Chlorobenzene,PTAA,LAD,AgAl,53.01707150686309,0,65.0; 100-1.0; 2.0,0.9105458780947373
pin,SLG | ITO,PCBM-60 | C60 | BCP,Undoped,Spin-coating | Evaporation | Evaporation,Stoichiometric,ITIC,Spin-coating,0.7568523465202879,Chlorobenzene,PTAA,F4-TCNQ,AgAl,62.487804976226165,0,65-2.0,0.910520122778138
nip,SLG | FTO,TiO2-c,CF3NaO2S,Spin-coating,PbI2,Phenylethyl ammonium iodide,Spin-coating,0.9657522439621378,Chlorobenzene,Spiro-MeOTAD,Li-TFSI; O2; TBP,Au,384.235014419854,0,100.0-600.0,0.9104836789921028
pin,SLG | ITO,PCBM-60 | C60 | BCP,Undoped,Spin-coating | Evaporation | Evaporation,Pb,CsPbBr3-np,Spin-coating,0.7747093486784856,Chlorobenzene,PTAA,F4-TCNQ,AgAl,53.86999684966072,0,50; 100-5.0; 10.0,0.9104195427622117
pin,SLG | ITO,C60 | BCP,Undoped,Evaporation | Evaporation,Stoichiometric,Methimazole,Spin-coating,0.6317377827832558,Diethyl ether,PTAA,NPB,AgAl,95.13587048128673,0,100; 100-0.5; 30.0,0.9103299580622451
pin,SLG | ITO,PCBM-60 | C60 | BCP,Undoped,Spin-coating | Evaporation | Evaporation,Stoichiometric,DA2PbI4,Spin-coating,0.7096442407965039,Chlorobenzene,PTAA,F4-TCNQ,Al,74.38470882184725,0,60.0-20.0,0.9102649521885271
pin,SLG | ITO,PCBM-60 | LiF,Undoped,Spin-coating | Evaporation,Stoichiometric,MACSN,Spin-coating,0.8878993077772843,Chlorobenzene,PTAA,F4-TCNQ,Cu,365.59554839557137,0,60; 100-3.0; 20.0,0.9102480094029772
pin,SLG | ITO,PCBM-60 | BCP,,Spin-coating | Spin-coating,Stoichiometric,Phenylethylammonium iodide,Spin-coating,0.7896813758787603,Diethyl ether,PTAA,Undoped,Al,80.37607158171033,0,60; 80-1.5; 2.0,0.9101607410322697
pin,SLG | ITO,PCBM-60 | BCP,Undoped,Spin-coating | Evaporation,Stoichiometric,DA2PbI4,Drop-infiltration,0.850255980298535,Chlorobenzene,PTAA,PolyTPD,AgAl,236.229420373774,0,60; 100-1.0; 7.0,0.9101014380906312
pin,SLG | ITO,PCBM-60 | C60 | BCP,Undoped,Spin-coating | Evaporation | Evaporation,PbI2; PbBr2,Carbon-nt,Spin-coating,0.9983214538628036,Chlorobenzene,PTAA,TAPC,AgAl,311.19160983912866,0,120-45.0,0.9101012270744755
pin,SLG | ITO,PCBM-60 | LiF,DIO,Spin-coating | Evaporation,none,Diiodooctane,Spin-coating >> CBD,0.8066020951016444,Chlorobenzene,PTAA,NPB,Ag,334.08737959083095,0,50; 100-2.0; 10.0,0.9100445890654654
pin,SLG | ITO,PCBM-60 | ZnO-np,Undoped,Spin-coating | Spin-coating,PbI2; PbBr2,DCL97,Spin-coating,0.7874213624761822,Chlorobenzene,PTAA,NPB,AgAl,70.72078965126265,0,65; 100-10.0; 30.0,0.9099203490709187
pin,SLG | ITO,PCBM-60 | LiF,Undoped,Spin-coating | Evaporation,PbCl2,PVA,Spin-coating,0.7842344292353295,Chlorobenzene,PTAA,F8BT,AgAl,96.25382960145491,0,150; 120-10.0; 40.0,0.9098986357152774
nip,SLG | FTO,TiO2-c,Mo,Spin-coating,PbI2,PbS-QDs,Spin-coating,0.963822594308927,Chlorobenzene,Spiro-MeOTAD,Li-TFSI,MoO3 | Au,474.91159826045316,0,100.0-45.0,0.9098297661262511
nip,SLG | FTO,SnO2-c,SnCl2; MercaptoPropionic acid; Urea,Spin-coating,MAI,ITIC; PCBM-60,Spin-coating,0.7203954682771104,Chlorobenzene,PTAA,Li-TFSI,Ag,277.4357242150751,0,100.0-600.0,0.9098255231677651
