Cell_architecture,Substrate_stack_sequence,ETL_stack_sequence,ETL_additives_compounds,ETL_deposition_procedure,Perovskite_composition_none_stoichiometry_components_in_excess,Perovskite_additives_compounds,Perovskite_deposition_procedure,DMF_DMSO,Perovskite_deposition_quenching_media,HTL_stack_sequence,HTL_additives_compounds,Backcontact_stack_sequence,Backcontact_thickness_list,Perovskite_deposition_solvents_IPA,Perovskite_deposition_thermal_annealing,prob
nip,SLG | FTO,TiO2-c | PCBM-60,Undoped,CBD | Spin-coating,MACl,Carbon-nt,Spin-coating,0.3833020210852216,Chlorobenzene,PTAA,Li-TFSI,AgAl,104.9547172609612,0,65.0-3.0,0.903817476357976
nip,SLG | FTO,TiO2-c | PCBM-60, DMBI,Spin-coating | Spin-coating,PbI2,Benzoquinone,Spin-coating >> CBD,0.8707900776431642,Chlorobenzene,PTAA,LAD,Ag,111.40041055076047,0,60; 110-1.0; 10.0,0.903669365559073
nip,SLG | FTO,PCBM-60,CoSe,Spin-coating,PbCl2,Butanediaminedihydroiodide,Spin-coating,0.9003558052014417,Chlorobenzene,PTAA,O2,Ag,93.990172987031,0,60; 100-1.0; 2.0,0.9035210408681343
nip,SLG | FTO,SnO2-c,AlCl3,Spin-coating,PbI2,KSCN,Spin-coating,0.7101113603985799,Chlorobenzene,PTAA,F4-TCNQ,AgAl,380.20976962940114,0,60.0; 80-1.0; 5.0,0.9035196058784541
nip,SLG | FTO,SnO2-c,SnCl2; MercaptoPropionic acid; Urea,Spin-coating,PbI2,ITIC; PCBM-60,Spin-coating,0.5854225192983671,Chlorobenzene,PTAA,LAD,AgAl,110.69615714297231,1,130.0-20.0,0.9028771521256244
nip,SLG | FTO,SnO2-c,AlCl3,Spin-coating,PbAc2,beta-cyclodextrin,Spin-coating,0.7485367337032971,Chlorobenzene,PTAA,Li-TFSI,Ag,549.343984872974,0,25.0-10.0,0.902835224787154
nip,SLG | FTO,PCBM-60 | BCP,Undoped,Spin-coating | Spin-coating,MA,MACSN,Spin-coating,0.7951319691568322,Chlorobenzene,P3HT,Li@C60-TFSI; TBP,AgAl,175.87910352806657,0,60; 100-3.0; 20.0,0.9027555448166122
nip,SLG | FTO,SnO2-np,Undoped,Spin-coating,PbI2,ITIC; PCBM-60,Spin-coating,0.7129879860938717,Chlorobenzene,PTAA,LAD,AgAl,56.07596461815567,0,65; 100-2.0; 5.0,0.9026471994437715
nip,SLG | FTO,TiO2-c | PCBM-60, DMBI,Spin-coating | Spin-coating,PbAc2,AgI,Spin-coating >> CBD,0.7809421985591327,Chlorobenzene,PTAA,Li-TFSI; Polystyrene; TBP,AgAl,496.96510142706364,0,60; 100-1.0; 5.0,0.902552758865432
nip,SLG | FTO,TiO2-c | TiO2-mp,nan | TiCl4,Spin-coating | Spin-coating >> CBD,PbCl2,FEAI,Spin-coating,0.9827469185093756,Chlorobenzene,PTAA,Li-TFSI,AgAl,71.31840248233773,0,60; 85-2.0; 25.0,0.9022250373032484
nip,SLG | FTO,SnO2-c,Graphene-QDs,Spin-coating,Pb,FEAI,Spin-coating,0.7545639511060518,Chlorobenzene,PTAA,TPFB,AgAl,1.345450917213995,0,65.0; 100.0-1.0; 5.0,0.9020126934468511
nip,SLG | FTO,SnO2-c,Ti3C2,Spin-coating,Pb,GuaI,Spin-coating,0.9667452390620259,Chlorobenzene,PTAA,Undoped,AgAl,110.40255802327121,0,100.0-100.0,0.9018956094293696
nip,SLG | FTO,TiO2-c | PCBM-60,Undoped,Spin-coating | Spin-coating,PbAc2,Rb,Spin-coating,0.7474062313541862,Chlorobenzene,PTAA,TPFB,AgAl,225.56044640582763,0,25; 100-10.0; 5.0,0.901580211670118
nip,SLG | FTO,SnO2-c,Undoped,Evaporation,PbI2,Rb,Drop-infiltration,0.7949538753630938,Chlorobenzene,PTAA,Li-TFSI,AgAl,49.634781432926246,0,60.0; 85.0-2.0; 25.0,0.9015752093779031
nip,SLG | FTO,SnO2-np,Undoped,Spin-coating,PbAc2,PbS-QDs,Spin-coating,0.560167368195625,Chlorobenzene,PTAA,Li-TFSI; Polystyrene; TBP,AgAl,398.8124027372106,0,60; 100-1.0; 2.0,0.9010195637829476
nip,SLG | FTO,SnO2-c,SnCl2; MercaptoPropionic acid; Urea,Spin-coating,MA,HATNA,Spin-coating,0.7022773682205115,Diethyl ether,PTAA,F4-TCNQ,AgAl,65.24774180505122,0,65; 100-1.0; 30.0,0.900982806935038
nip,SLG | FTO,SnO2-c,Undoped,ALD,PbI2,Isatin-Cl,Spin-coating,0.8900253427246932,Chlorobenzene,PTAA,TPFB,AgAl,103.63163522915066,0,70| 100-10.0| 120.0,0.9008109137362802
nip,SLG | FTO,SnO2-c,La,Spin-coating,PbAc2,GuaI,Spin-coating,0.9607523730617368,Chlorobenzene,PTAA,Undoped,AgAl,402.97046719396553,0,60; 80-1.5; 2.0,0.9006924635761603
nip,SLG | FTO,SnO2-c,Undoped,CBD,PbAc2,Ni,Spin-coating,0.9737708967384903,Chlorobenzene,PTAA,Undoped,AgAl,139.74538210564938,0,65; 100-1.0; 2.0,0.9002690687834594
