Cell_architecture,Substrate_stack_sequence,ETL_stack_sequence,ETL_additives_compounds,ETL_deposition_procedure,Perovskite_composition_none_stoichiometry_components_in_excess,Perovskite_additives_compounds,Perovskite_deposition_procedure,DMF_DMSO,Perovskite_deposition_quenching_media,HTL_stack_sequence,HTL_additives_compounds,Backcontact_stack_sequence,Backcontact_thickness_list,Perovskite_deposition_solvents_IPA,Perovskite_deposition_thermal_annealing,prob
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2; PbBr2,PbAc2,Spin-coating,0.8966175284367651,Diethyl ether,PTAA,TAPC,AgAl,112.64346237578829,0,100.0-6.0,0.9747861217801714
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2; PbBr2,PU,Spin-coating,0.899925658129294,Diethyl ether,PTAA,PolyTPD,AgAl,83.60104202562934,0,100.0-50.0,0.9733498867887008
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbCl2,PC,Spin-coating,0.8016329879227432,Diethyl ether,PTAA,PolyTPD,AgAl,71.90560223265354,0,65.0-10.0,0.9705353788786126
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2,PAA,Spin-coating,0.8368705173926358,Diethyl ether,PTAA,PolyTPD,AgAl,81.00367946514372,0,60; 85-2.0; 25.0,0.9702297395046999
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2; PbBr2,PAA,Spin-coating,0.9012642751707128,Diethyl ether,PTAA,NPB,AgAl,126.52825214531033,0,100.0-55.0,0.9690133623752549
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2; PbBr2,PU,Spin-coating,0.8752088217498748,Diethyl ether,PTAA,F8BT,AgAl,104.7301382289374,0,100.0-240.0,0.9678823431283063
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbI2,PVP,Spin-coating,0.7463768305331157,Diethyl ether,PTAA,TAPC,AgAl,107.13351081855643,0,60; 100-1.0; 10.0,0.9670946995782157
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbAc2,EtOH; MA,Spin-coating,0.7417868374752534,Diethyl ether,PTAA,PolyTPD,AgAl,111.24311007739132,0,60.0-20.0,0.9655472550913169
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbCl2,NMA,Spin-coating,0.7891900505738932,Diethyl ether,PTAA,PolyTPD,Ag,82.61567576264345,0,100.0-15.0,0.9653639641369419
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbCl2,KI,Spin-coating,0.7325976825186091,Diethyl ether,PTAA,PolyTPD,AgAl,82.63534158230225,0,60.0-120.0,0.9647228227683815
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2; PbBr2,PC,Spin-coating,0.8905943268973586,Diethyl ether,PTAA,TAPC,AgAl,242.60690064209226,0,60; 100-45.0; 50.0,0.9627128165011042
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbCl2,Hexamethylphosphoramide,Spin-coating,0.7518491403802072,Chlorobenzene,PTAA,NPB,AgAl,67.35842016265444,0,60; 100-10.0; 15.0,0.9620561688007097
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2; PbBr2,Hexamethylphosphoramide,Spin-coating,0.8474162938270667,Chlorobenzene,PTAA,TAPC,AgAl,70.16078325844798,0,65.0; 100.0-1.0; 2.0,0.9613066051512362
pin,SLG | FTO,PCBM-60 | LiF,PNDI-2T ,Spin-coating | Evaporation,Pb,Rb,Spin-coating,0.9189407612344453,Diethyl ether,PTAA,TAPC,Al,129.7451537098799,0,100; 125-60.0; 15.0,0.9608897297817961
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbCl2,SP-3D-COF 2,Spin-coating,0.7841304446161023,Chlorobenzene,PTAA,NPB,AgAl,113.30932045010145,0,100.0-15.0,0.9601233824400885
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbCl2,EtOH; MA,Spin-coating,0.7615162552131568,Chlorobenzene,PTAA,NPB,AgAl,113.26577873478138,0,100.0-9.0,0.9595764909978213
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2; PbBr2,PU,Spin-coating,0.8796857534600695,Diethyl ether,PTAA,F4-TCNQ,AgAl,86.75537046936529,0,65; 100-1.0; 5.0,0.959560960189333
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2,SrI2,Spin-coating,0.8099358468694787,Chlorobenzene,PTAA,TAPC,AgAl,76.37699670449874,0,100.0-12.0,0.9593371438866329
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbCl2,NMA,Spin-coating,0.9236171673524916,Diethyl ether,PTAA,TAPC,AgAl,71.8143834456086,0,100.0-40.0,0.9593105878218688
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbI2; PbBr2,TDZT,Spin-coating,0.9216791414268801,Chlorobenzene,PTAA,NPB,AgAl,112.27496916670454,0,65.0-270.0,0.9592326781069045
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbAc2,Methimazole,Spin-coating,0.7502416855715891,Diethyl ether,PTAA,TAPC,AgAl,125.18959503736188,0,100.0-23.0,0.9591797113068292
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2; PbBr2,PC,Spin-coating,0.8785159456016517,Diethyl ether,PTAA,TAPC,AgAl,225.45708214375063,0,60; 80-2.0; 5.0,0.958577214116911
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2; PbBr2,PPC,Spin-coating,0.8555544329685592,Diethyl ether,PTAA,PolyTPD,AgAl,57.271586541936074,0,60; 100-45.0; 50.0,0.9584633440843906
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2,PU,Spin-coating,0.8577628649086944,Diethyl ether,PTAA,NPB,AgAl,336.9797122814012,0,100.0-55.0,0.9573323277377447
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2,Rhodanina,Spin-coating,0.8519886259029675,Chlorobenzene,PTAA,NPB,AgAl,89.52779260033378,0,60; 100-30.0; 90.0,0.9567707750061002
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbI2; PbBr2,N-Carbon-QDs,Spin-coating,0.8101935567993691,Diethyl ether,PTAA,TAPC,AgAl,59.922635899817024,0,60; 100-0.5; 5.0,0.9567542541057386
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2,SA-1,Spin-coating,0.8847320015391339,Chlorobenzene,PTAA,NPB,Cu,102.93168830409974,0,60; 100-5.0; 10.0,0.9556965274589274
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2; PbBr2,Graphene-QDs,Spin-coating,0.851150408004138,Chlorobenzene,PTAA,TAPC,AgAl,92.67551884230808,0,65.0; 100.0-1.0; 30.0,0.9556172703717076
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbCl2,NMA,Spin-coating,0.8040694854723183,Diethyl ether,PTAA,NPB,Ag,77.67383471732428,0,100.0-23.0,0.9555707705308601
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2,SA-1,Spin-coating,0.7854236603457165,Chlorobenzene,PTAA,PolyTPD,AgAl,110.66153218674259,0,100.0; 120.0-90.0; 15.0,0.9553112715791868
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2; PbBr2,TFBA,Spin-coating,0.8320893984519444,Diethyl ether,PTAA,PolyTPD,AgAl,104.49149617386867,0,60.0-10.0,0.9551882549410519
pin,SLG | FTO,PCBM-60,Undoped,Spin-coating | Evaporation,PbAc2,Cl; ITIC,Spin-coating,0.7677870112574441,Chlorobenzene,PTAA,TAPC,AgAl,102.00218683536366,0,100.0-240.0,0.9550002578096752
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2; PbBr2,Polyurethane,Spin-coating,0.9098927981182043,Chlorobenzene,PTAA,PolyTPD,Cu,98.66524563750893,0,60; 100-4.0; 10.0,0.9545182602066562
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbCl2,EC,Spin-coating,0.7320068873921934,Diethyl ether,PTAA,PolyTPD,AgAl,373.3720483639721,0,60; 80-1.0; 80.0,0.9544504272225762
pin,SLG | FTO,PCBM-60,Undoped,Spin-coating | Evaporation,PbCl2,H2O; Ti3C2Tx,Spin-coating,0.7880881953537344,Ethyl acetate,PTAA,TAPC,AgAl,85.98424076287418,0,100.0-600.0,0.9541823664041807
pin,SLG | ITO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,Pb,TDZDT,Spin-coating,0.721786801344297,Chlorobenzene,PTAA,PolyTPD,AgAl,68.41592786205615,0,100.0-25.0,0.9537234483758362
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbAc2,Phenylethylammonium iodide,Spin-coating,0.7892741664064705,Diethyl ether,PTAA,NPB,AgAl,358.3982035279478,0,100.0-23.0,0.9528690915658125
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbI2,PAA,Spin-coating,0.7483350189737008,Diethyl ether,PTAA,TAPC,AgAl,220.3085770414194,0,100.0-6.0,0.9528645740162858
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbCl2,EtOH; MA,Spin-coating,0.7490144841727202,Diethyl ether,PTAA,NPB,AgAl,415.5794237196113,0,50.0; 80-3.0; 30.0,0.9528588917025829
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2; PbBr2,AgI,Spin-coating >> CBD,0.8501083542431492,Chlorobenzene,PTAA,PolyTPD,AgAl,72.99643905788056,0,60.0; 100-2.0; 5.0,0.9528193100338066
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbI2; PbBr2,Acetate,Spin-coating,0.8218633943073504,Chlorobenzene,PTAA,TAPC,AgAl,74.60225326407536,0,60; 100-15.0; 30.0,0.952765065847732
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2; PbBr2,Butylamineiodide,Spin-coating,0.8783527711219679,Chlorobenzene,PTAA,PolyTPD,AgAl,64.10008083398641,0,65.0; 100.0-2.0; 4.0,0.9526126185548697
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2; PbBr2,TDZDT,Spin-coating,0.8852588209789933,Chlorobenzene,PTAA,TAPC,AgAl,223.4874678457754,0,60; 100-5.0; 10.0,0.9525817699963814
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbAc2,MACSN,Spin-coating,0.7931739257034749,Chlorobenzene,PTAA,NPB,Al,73.05875027125595,0,100.0-4.0,0.9520903745548227
pin,SLG | ITO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,NH4Cl,CuSCN,Spin-coating,0.7745664863138493,Chlorobenzene,PTAA,TAPC,AgAl,114.21281800702357,0,100.0-240.0,0.9518897276765432
pin,SLG | FTO,PCBM-60 | BCP,Undoped,Spin-coating | Evaporation,Stoichiometric,PPC,Spin-coating,0.9722700698701213,Diethyl ether,PTAA,NPB,AgAl,308.49566706279165,0,65.0; 100-1.0; 10.0,0.9517391421642377
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbI2; PbBr2,Polyurethane,Spin-coating,0.8898496101135116,Chlorobenzene,PTAA,PolyTPD,Cu,96.50894973184356,0,65-2.0,0.9516081252131775
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbCl2,PbSCN2,Spin-coating,0.7392759813400264,Diethyl ether,PTAA,NPB,AgAl,379.4092656877305,0,60; 100-3.0; 20.0,0.9513104885607692
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2; PbBr2,PbS-QDs,Spin-coating,0.8305858700874034,Chlorobenzene,PTAA,NPB,AgAl,112.17137437968874,0,60; 100-0.33; 10.0,0.9510516138617326
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbI2; PbBr2,PbAc2,Spin-coating,0.8746123277839813,Diethyl ether,PTAA,NPB,AgAl,87.84088743457552,0,70.0-10.0,0.95089810110025
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,Pb,Methimazole,Spin-coating,0.7644040456502726,Diethyl ether,PTAA,NPB,Ag,141.51991346949015,0,100.0-55.0,0.950406893386891
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,Stoichiometric,Hexamethylphosphoramide,Spin-coating,0.8269351311976121,Chlorobenzene,PTAA,TAPC,AgAl,59.689059099681806,0,65.0; 100.0-2.0; 3.0,0.9499318778793707
pin,SLG | ITO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbAc2,Diiodooctane,Spin-coating,0.7620699940451225,Chlorobenzene,PTAA,TAPC,AgAl,122.64766998612654,0,100.0-4.0,0.949728773586559
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2,EtOH; MA,Spin-coating,0.7264669521784518,Diethyl ether,PTAA,PolyTPD,AgAl,496.2620659178634,0,40; 100-3.0; 10.0,0.9496158207632315
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,Pb,OTAB,Spin-coating,0.7396192389022591,Chlorobenzene,PTAA,PolyTPD,AgAl,135.34333408038353,0,100.0-60.0,0.9494278430300026
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2; PbBr2,Rhodanina,Spin-coating,0.88479967177068,Chlorobenzene,PTAA,TAPC,AgAl,534.4010714090929,0,65.0-1.0,0.9492088535152475
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2; PbBr2,KI,Spin-coating,0.9215219152893764,Diethyl ether,PTAA,TAPC,Al,201.8658191374748,0,60; 100-0.5; 5.0,0.9491744857940955
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2; PbBr2,Polyurethane,Spin-coating,0.8751702946594835,Chlorobenzene,PTAA,NPB,AgAl,122.42040567808068,0,100.0-90.0,0.9491126908188912
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2; PbBr2,TDZDT,Spin-coating,0.9254912454667397,Chlorobenzene,PTAA,PolyTPD,AgAl,177.18213219997529,0,60.0; 80-1.0; 5.0,0.9488878375696763
pin,SLG | FTO,SnO2-np,Undoped,Spin-coating,PbCl2,S-Carbon-nt,Spin-coating,0.7708089000404935,Chlorobenzene,PTAA,PolyTPD,AgAl,100.83229177629764,0,100.0-144.0,0.9488499524617365
pin,SLG | FTO,PCBM-60,Undoped,Spin-coating | Evaporation,PbI2,EtOH,Spin-coating,0.8078335792455927,Diethyl ether,PTAA,NPB,AgAl,103.14172073387472,0,60; 120-5.0; 10.0,0.9486028933138563
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,Pb,PbC2N2S2,Spin-coating,0.7466669427045174,Chlorobenzene,PTAA,PolyTPD,AgAl,144.20993560190104,0,100.0-23.0,0.9484774719849501
pin,SLG | ITO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,NH4Cl,"Ethane­1,2­diammonium",Spin-coating,0.7757038335561968,Ar,PTAA,TAPC,AgAl,104.98402385652135,0,100.0-23.0,0.9482930120963465
pin,SLG | FTO,PCBM-60 | LiF,PNDI-2T ,Spin-coating | Evaporation,Pb,DA2PbI4,Spin-coating,0.7746059534593759,Chlorobenzene,PTAA,PolyTPD,AgAl,138.4977552604058,0,100.0-2.0,0.9482386345537441
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbAc2,Phenylethylammonium iodide,Spin-coating,0.935237100454414,Diethyl ether,PTAA,PolyTPD,Ag,329.0894511662272,0,100.0-60.0,0.9482119933708245
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,Pb,SP-3D-COF 1,Spin-coating,0.7911147761160263,Chlorobenzene,PTAA,PolyTPD,AgAl,96.64398164561113,0,100.0; 140.0-15.0; 60.0,0.948049314320969
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbCl2,Phenylethylammonium iodide,Spin-coating >> CBD,0.8457117913353341,Diethyl ether,PTAA,TAPC,AgAl,349.69422444477084,0,100.0-4.0,0.9479846805854738
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbCl2,OTAB,Spin-coating,0.7942573833232653,Chlorobenzene,PTAA,PolyTPD,AgAl,146.76453333165205,0,100.0-15.0,0.9479582160176967
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbAc2,PEA,Spin-coating,0.989736857387767,Diethyl ether,PTAA,TAPC,Al,69.13444228289553,0,100.0-180.0,0.9477678394024148
pin,SLG | FTO,PCBM-60,Undoped,Spin-coating,Stoichiometric,Carbon-np,Spin-coating,0.9627526228045699,Toluene,PTAA,PolyTPD,AgAl,94.91018230116782,0,65; 100-3.0; 5.0,0.9477639471664888
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,Pb,Ethyl cellulose,Spin-coating,0.7939751574770494,Chlorobenzene,PTAA,NPB,AgAl,130.5652825978806,0,100.0-600.0,0.9475224094013507
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,Pb,NH4SCN,Spin-coating,0.7652717563965366,Chlorobenzene,PTAA,TAPC,AgAl,82.00187384608866,0,100.0-95.0,0.9467387054175905
pin,SLG | ITO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,NH4Cl,NH4I,Spin-coating,0.7273773252130304,Chlorobenzene,PTAA,TAPC,AgAl,91.83517976396428,0,100.0-80.0,0.9467290423464851
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,Pb,SrI2,Spin-coating,0.8186188232132932,Chlorobenzene,PTAA,PolyTPD,AgAl,117.1011776897045,0,100.0-60.0,0.9458287117741859
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbAc2,Cl; DPE,Spin-coating >> CBD,0.7936693685449072,Chlorobenzene,PTAA,PolyTPD,Al,57.54404873645419,0,100.0-90.0,0.9457323165164221
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbI2; PbBr2,PPC,Spin-coating,0.9066565033712469,Diethyl ether,PTAA,F8BT,AgAl,63.32397240488091,0,65; 100-1.0; 15.0,0.9456985581717203
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbI2,PVP,Spin-coating,0.9273979619329085,Diethyl ether,PTAA,F4-TCNQ,AgAl,167.04176842066846,0,60; 100-45.0; 50.0,0.9456415057743661
pin,SLG | ITO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2; PbBr2,Thiourea,Spin-coating,0.8878685427484623,Toluene,PTAA,F8BT,AgAl,82.98705483313933,0,100.0-23.0,0.9454595842962658
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbAc2,Cl; PNVF-NVEE Microgels,Spin-coating,0.8061008988363005,Toluene,PTAA,F4-TCNQ,AgAl,87.08142817219701,0,100.0-9.0,0.9454087903323878
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,Pb,OTAB,Spin-coating,0.7653827281934418,Chlorobenzene,PTAA,NPB,AgAl,457.63827859238904,0,100.0-6.0,0.9447576142145387
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbI2,Polyurethane,Spin-coating,0.9307518121645092,Chlorobenzene,PTAA,NPB,AgAl,482.304053901151,0,60; 80-2.0; 5.0,0.9444830066566079
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbI2; PbBr2,PbSCN2,Spin-coating,0.8585685741250552,Diethyl ether,PTAA,NPB,Al,499.4015926647071,0,60; 100-0.5; 5.0,0.9443088230736552
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbCl2,N-Carbon-QDs,Spin-coating,0.7536946871676253,Diethyl ether,PTAA,TAPC,AgAl,434.2723392404944,0,50; 100-2.0; 10.0,0.9442729616531058
pin,SLG | ITO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbAc2,Pb(SCN)2,Spin-coating,0.7255966109338924,Diethyl ether,PTAA,NPB,Al,208.60897649431172,0,100.0-7.0,0.9440829846897515
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2; PbBr2,OTAB,Spin-coating,0.9668972103578111,Chlorobenzene,PTAA,PolyTPD,AgAl,360.9064036049022,0,105.0-40.0,0.9440698450286611
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,Stoichiometric,EtOH; MA,Spin-coating,0.8357239710196659,Diethyl ether,PTAA,F8BT,Ag,90.76954249961793,0,60; 85-1.0; 25.0,0.9440031513715703
pin,SLG | FTO,PCBM-60 | BCP,DMOPA ,Spin-coating | Spin-coating,PbI2; PbBr2,Phenylethyl ammonium iodide,Spin-coating,0.8914053457804332,Chlorobenzene,PTAA,F8BT,AgAl,102.20665945587288,0,65.0-1.0,0.9436401591453157
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2; PbBr2,OTAB,Spin-coating,0.9410227464130617,Chlorobenzene,PTAA,NPB,AgAl,512.3171910278306,0,100; 125-60.0; 15.0,0.9435184310466239
pin,SLG | ITO,PCBM-60,Undoped,Spin-coating | Spin-coating,PbAc2,Pb(SCN)2,Dropcasting,0.8660900236136159,N2,PTAA,TAPC,Ag,133.1482013927866,0,100.0-35.0,0.9435148691932554
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbCl2,MA,Spin-coating,0.935769434110101,Diethyl ether,PTAA,F8BT,AgAl,156.4979320566443,0,100.0-40.0,0.9435075563322599
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2; PbBr2,Hexamethylphosphoramide,Spin-coating,0.9048452857318938,Chlorobenzene,PTAA,PolyTPD,MoO3 | Al,129.05851154467462,0,60; 100-2.0; 10.0,0.9434130654290986
pin,SLG | ITO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,NH4Cl,Cl; DPE,Spin-coating >> CBD,0.8559816793058203,Chlorobenzene,PTAA,PolyTPD,AgAl,103.94024902778757,0,100.0-8.0,0.9432032158634982
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,none,PC,Spin-coating,0.8199206582801585,Diethyl ether,PTAA,PolyTPD,AgAl,348.57215275277736,0,60; 100-0.5; 5.0,0.9429231708613984
pin,SLG | ITO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,Pb,NH4I,Spin-coating,0.7423914478855059,Chlorobenzene,PTAA,NPB,AgAl,114.76843199651148,0,100.0-7.0,0.9427448491425312
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbI2,EtOH,Spin-coating,0.7590303072493476,Diethyl ether,PTAA,F8BT,AgAl,80.93029518209389,0,100.0-15.0,0.9426328330414573
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,Stoichiometric,SA-1,Spin-coating,0.7103526322789727,Chlorobenzene,PTAA,NPB,Al,63.55964339516271,0,100.0-100.0,0.942037719536057
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2; PbBr2,Graphene-QDs,Spin-coating,0.9170680363472766,Chlorobenzene,PTAA,PolyTPD,Ca | Al,125.03492702417594,0,60; 100-45.0; 50.0,0.9417252071511529
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbI2; PbBr2,PbAc2,Spin-coating,0.8453526591960672,Diethyl ether,PTAA,F8BT,AgAl,244.12385890021616,0,60; 80-1.0; 2.0,0.9414236726106165
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbI2,EtOH; MA,Spin-coating,0.7813501492251003,Chlorobenzene,PTAA,TAPC,Au,118.86370626930656,0,104.0-10.0,0.9413008529484181
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2; PbBr2,PPC,Spin-coating,0.9376731191514994,Diethyl ether,PTAA,F4-TCNQ,Ag,289.1248415089852,0,60; 100-10.0; 10.0,0.9410850634352946
pin,SLG | ITO,PCBM-60 | C60 | BCP,Undoped,Spin-coating | Evaporation | Evaporation,PbAc2,H2O,Spin-coating,0.8771843802111823,Diethyl ether,PTAA,F4-TCNQ,Ag,251.19374705948962,0,100.0-4.0,0.9410482691279658
pin,SLG | ITO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,Pb,SP-3D-COF 2,Spin-coating,0.7752021697016751,Chlorobenzene,PTAA,TAPC,AgAl,131.6081551445881,0,100.0-4.0,0.9409048610085324
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,Pb,P123,Spin-coating,0.7384272003049076,Chlorobenzene,PTAA,TAPC,Al,128.53648540978017,0,100.0-35.0,0.9409029566077687
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,Pb,Ethyl cellulose,Spin-coating,0.7564355975843757,Chlorobenzene,PTAA,NPB,Ag,135.5140440006411,0,105-90.0,0.9407136527517426
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbI2; PbBr2,Tetraethylorthosilicate,Spin-coating,0.8648023019394984,Toluene,PTAA,PolyTPD,Ag,93.34934212325936,0,60; 100-10.0; 10.0,0.9406451859429639
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2; PbBr2,Butanediaminedihydroiodide,Spin-coating,0.9383893972307126,Chlorobenzene,PTAA,TAPC,AgAl,220.6628497709924,0,60; 80-2.0; 5.0,0.9404698310207024
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbI2,SA-1,Spin-coating,0.8392283188410763,Chlorobenzene,PTAA,TAPC,AgAl,56.12242207252663,0,60; 100-1.0; 2.0,0.9404567385450529
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,NH4Cl,Phenylethylammonium iodide,Spin-coating,0.7415144749990178,Diethyl ether,PTAA,F8BT,AgAl,113.64587930802317,0,100.0-23.0,0.9401661625349123
pin,SLG | FTO,PCBM-60,Undoped,Spin-coating | Spin-coating,PbI2,Graphene oxide,Spin-coating,0.8961576637825677,Diethyl ether,PTAA,F4-TCNQ,AgAl,74.87122812491504,0,60; 100-1.0; 10.0,0.9398400626775938
